OFFER_ID,AREA_IN_M2,PRICE,FEES,DATE,FLOOR,DISTRICT,FURNISHED,DEVELOPMENT_TYPE,NUMBER_OF_ROOMS
785865690,25.0,2000.0,40.0,2022-10-07,1.0,stare miasto,1.0,Pozostałe,1.0
782299598,80.0,1900.0,780.0,2022-10-07,3.0,naramowice,1.0,Blok,3.0
785834494,46.0,1900.0,100.0,2022-10-07,1.0,winogrady,1.0,Blok,2.0
787029715,25.0,1300.0,300.0,2022-10-07,1.0,ogrody,1.0,Szeregowiec,1.0
779830493,50.0,3000.0,400.0,2022-10-07,0.0,warszawskie,1.0,Loft,2.0
784089274,71.0,3100.0,500.0,2022-10-07,4.0,łazarz,1.0,Kamienica,3.0
705097235,46.0,1800.0,500.0,2022-10-07,2.0,winogrady,1.0,Blok,3.0
775723707,29.0,1500.0,420.0,2022-10-07,1.0,naramowice,1.0,Blok,1.0
784896740,25.0,1549.0,649.0,2022-10-07,1.0,wilda,1.0,Kamienica,1.0
784722405,32.0,1100.0,640.0,2022-10-07,8.0,winogrady,1.0,Blok,1.0
780215475,38.0,2400.0,560.0,2022-10-07,3.0,rataje,1.0,Blok,2.0
784916348,34.0,2100.0,140.0,2022-10-07,1.0,piątkowo,1.0,Blok,1.0
783348963,44.0,2900.0,300.0,2022-10-07,1.0,stare miasto,1.0,Kamienica,2.0
783240760,39.0,2000.0,550.0,2022-10-07,0.0,winiary,1.0,Blok,2.0
784899426,80.0,6700.0,570.0,2022-10-07,,ogrody,1.0,Apartamentowiec,2.0
780115599,54.0,1800.0,400.0,2022-10-07,4.0,wilda,1.0,Blok,2.0
780168289,45.0,1900.0,500.0,2022-10-07,4.0,piątkowo,1.0,Blok,2.0
786027281,52.0,2700.0,600.0,2022-10-07,0.0,chartowo,1.0,Blok,2.0
781141418,51.0,2200.0,590.0,2022-10-07,4.0,chartowo,1.0,Blok,2.0
780066688,42.0,3000.0,500.0,2022-10-07,3.0,wilda,1.0,Apartamentowiec,2.0
688003247,58.0,2600.0,400.0,2022-10-07,2.0,wilda,1.0,Apartamentowiec,2.0
780075151,30.0,1900.0,300.0,2022-10-07,1.0,komandoria,1.0,Dom wolnostojący,1.0
781386688,66.0,2400.0,1000.0,2022-10-07,2.0,warszawskie,1.0,Blok,3.0
784362643,65.0,3900.0,450.0,2022-10-07,0.0,podolany,1.0,Apartamentowiec,3.0
690314097,54.0,2250.0,600.0,2022-10-07,2.0,piątkowo,1.0,Blok,2.0
784085941,39.5,1450.0,270.0,2022-10-07,2.0,górczyn,1.0,Pozostałe,2.0
784237141,49.2,1700.0,337.0,2022-10-07,0.0,piątkowo,1.0,Blok,2.0
785203630,47.0,2000.0,550.0,2022-10-07,5.0,piątkowo,1.0,Blok,2.0
780079562,49.0,2900.0,900.0,2022-10-07,1.0,jeżyce,1.0,Dom wolnostojący,2.0
786829004,50.0,1800.0,400.0,2022-10-07,2.0,naramowice,1.0,Blok,2.0
784857445,29.0,2100.0,450.0,2022-10-07,4.0,komandoria,1.0,Blok,1.0
780152494,56.8,4000.0,600.0,2022-10-07,4.0,naramowice,1.0,Blok,3.0
777222673,60.0,2900.0,690.0,2022-10-07,,chartowo,1.0,Blok,3.0
785274088,65.0,2000.0,600.0,2022-10-06,2.0,piątkowo,1.0,Blok,2.0
785961838,64.0,3200.0,1.0,2022-10-06,0.0,naramowice,1.0,Szeregowiec,3.0
673986230,38.0,1800.0,500.0,2022-10-06,0.0,śródka,1.0,Kamienica,1.0
702981511,49.0,2000.0,500.0,2022-10-06,3.0,rataje,1.0,Blok,2.0
784965586,42.0,2500.0,550.0,2022-10-06,1.0,rataje,1.0,Blok,2.0
785483290,56.9,2600.0,400.0,2022-10-06,2.0,wilda,1.0,Kamienica,3.0
784776404,40.0,2300.0,450.0,2022-10-06,6.0,rataje,1.0,Blok,2.0
784767838,40.8,2000.0,425.0,2022-10-06,2.0,naramowice,1.0,Blok,2.0
592285047,52.0,6000.0,800.0,2022-10-06,4.0,stare miasto,1.0,Apartamentowiec,2.0
784593650,44.0,2200.0,430.0,2022-10-06,3.0,naramowice,1.0,Blok,2.0
786555613,50.0,2500.0,400.0,2022-10-06,1.0,grunwald,1.0,Blok,2.0
626102897,44.4,2000.0,536.0,2022-10-06,0.0,wilda,1.0,Blok,2.0
779996472,40.0,3000.0,1.0,2022-10-06,2.0,naramowice,1.0,Blok,3.0
786345370,40.0,2400.0,400.0,2022-10-06,10.0,jeżyce,1.0,Blok,2.0
784644765,63.0,1300.0,50.0,2022-10-06,1.0,piątkowo,1.0,Blok,3.0
786810688,38.0,2000.0,500.0,2022-10-06,4.0,rataje,1.0,Blok,2.0
785192231,25.0,1300.0,1.0,2022-10-06,1.0,winogrady,1.0,Kamienica,1.0
784662129,63.0,2200.0,400.0,2022-10-06,0.0,piątkowo,1.0,Blok,3.0
784695962,57.0,1800.0,985.0,2022-10-06,3.0,winogrady,0.0,Blok,3.0
779935990,40.0,2300.0,500.0,2022-10-06,2.0,winogrady,1.0,Blok,2.0
668292449,44.0,2300.0,350.0,2022-10-06,3.0,śródka,1.0,Apartamentowiec,2.0
784612725,30.0,2000.0,500.0,2022-10-06,2.0,stare miasto,1.0,Kamienica,1.0
666857472,26.0,1500.0,250.0,2022-10-06,1.0,wilda,1.0,Blok,1.0
785261234,25.0,1500.0,310.0,2022-10-06,,wilda,1.0,Kamienica,1.0
785697129,83.0,2900.0,1050.0,2022-10-06,,rataje,1.0,Blok,
784621333,62.0,1600.0,1.0,2022-10-06,0.0,wilda,1.0,Blok,3.0
763238177,42.0,2400.0,450.0,2022-10-06,0.0,piątkowo,1.0,Blok,2.0
780464336,63.0,2400.0,650.0,2022-10-06,9.0,piątkowo,1.0,Blok,3.0
726550539,38.0,1300.0,500.0,2022-10-06,3.0,rataje,1.0,Blok,2.0
786493983,49.0,1800.0,520.0,2022-10-06,1.0,piątkowo,1.0,Blok,2.0
779994542,30.0,1900.0,1.0,2022-10-06,1.0,wilda,0.0,Kamienica,2.0
780607050,25.0,1600.0,400.0,2022-10-05,0.0,grunwald,1.0,Dom wolnostojący,1.0
784429576,32.2,1500.0,41231.0,2022-10-05,3.0,piątkowo,1.0,Blok,1.0
758201418,24.0,1650.0,87.0,2022-10-05,0.0,jeżyce,1.0,Kamienica,1.0
781784012,36.0,2200.0,510.0,2022-10-05,1.0,rataje,1.0,Blok,2.0
780027354,42.0,2700.0,500.0,2022-10-05,4.0,rataje,1.0,Apartamentowiec,2.0
785907321,16.0,763.0,344.0,2022-10-05,9.0,winogrady,1.0,Blok,2.0
784953081,44.0,2800.0,500.0,2022-10-05,5.0,łacina,1.0,Apartamentowiec,2.0
779632445,43.0,3000.0,430.0,2022-10-05,3.0,stare miasto,1.0,Apartamentowiec,2.0
784475826,41.0,1950.0,350.0,2022-10-05,2.0,stare miasto,1.0,Kamienica,1.0
739074330,44.0,1500.0,50.0,2022-10-05,1.0,dębiec,1.0,Pozostałe,2.0
781523230,60.0,2600.0,800.0,2022-10-05,2.0,piątkowo,1.0,Blok,3.0
693011553,83.0,3600.0,870.0,2022-10-05,1.0,łacina,1.0,Apartamentowiec,
785689342,40.0,2000.0,500.0,2022-10-05,4.0,łazarz,1.0,Blok,2.0
786089416,33.0,2150.0,200.0,2022-10-05,3.0,piątkowo,1.0,Apartamentowiec,2.0
786559808,28.0,1500.0,400.0,2022-10-05,3.0,górczyn,1.0,Kamienica,2.0
785904905,35.0,2500.0,600.0,2022-10-05,4.0,jeżyce,1.0,Kamienica,2.0
784496143,22.0,1600.0,250.0,2022-10-05,,stare miasto,1.0,Kamienica,1.0
784459852,25.0,800.0,1.0,2022-10-05,1.0,górczyn,1.0,Dom wolnostojący,1.0
785385283,54.0,2000.0,500.0,2022-10-05,4.0,wilda,1.0,Blok,2.0
781019433,60.0,2500.0,800.0,2022-10-05,2.0,piątkowo,1.0,Blok,3.0
702987106,48.0,2500.0,500.0,2022-10-05,0.0,jeżyce,1.0,Blok,2.0
703321692,25.0,2100.0,270.0,2022-10-05,2.0,górczyn,1.0,Blok,1.0
751185151,42.55,2400.0,474.0,2022-10-05,5.0,piątkowo,1.0,Blok,2.0
783916755,49.0,1800.0,125.0,2022-10-05,2.0,jeżyce,1.0,Kamienica,2.0
785009637,28.0,1800.0,250.0,2022-10-05,1.0,komandoria,1.0,Kamienica,1.0
778771143,46.0,2000.0,610.0,2022-10-05,9.0,stare miasto,1.0,Blok,3.0
779661259,50.0,2500.0,200.0,2022-10-05,3.0,stare miasto,1.0,Kamienica,2.0
784713692,56.0,2500.0,1.0,2022-10-05,2.0,winogrady,0.0,Szeregowiec,3.0
785674895,33.0,2250.0,2250.0,2022-10-05,3.0,podolany,1.0,Apartamentowiec,2.0
621091574,40.0,1800.0,1.0,2022-10-05,1.0,grunwald,0.0,Dom wolnostojący,2.0
776407319,16.0,900.0,300.0,2022-10-05,-1.0,grunwald,1.0,Pozostałe,1.0
785769047,61.0,2500.0,600.0,2022-10-05,1.0,wilda,1.0,Blok,3.0
785649729,52.0,2000.0,600.0,2022-10-05,0.0,winiary,1.0,Blok,2.0
783288305,50.26,2000.0,537.25,2022-10-05,0.0,grunwald,1.0,Blok,2.0
786503036,33.0,2170.0,200.0,2022-10-05,3.0,podolany,1.0,Apartamentowiec,2.0
785149308,46.0,2350.0,318.0,2022-10-05,3.0,dębiec,1.0,Blok,3.0
781821429,65.0,3100.0,350.0,2022-10-05,0.0,stare miasto,1.0,Kamienica,3.0
782644263,40.0,2700.0,350.0,2022-10-05,4.0,górczyn,1.0,Apartamentowiec,2.0
638503774,35.0,2400.0,90.0,2022-10-05,2.0,wilda,1.0,Apartamentowiec,2.0
783366884,48.5,2500.0,550.0,2022-10-03,0.0,górczyn,1.0,Blok,2.0
784766940,33.0,2000.0,400.0,2022-10-03,6.0,stare miasto,1.0,Blok,1.0
778577165,50.0,2400.0,450.0,2022-10-03,2.0,naramowice,1.0,Blok,2.0
783746836,58.23,2850.0,499.6,2022-10-03,4.0,grunwald,1.0,Blok,3.0
785414297,37.0,2100.0,400.0,2022-10-03,1.0,rataje,1.0,Blok,2.0
780314870,49.0,2000.0,520.0,2022-10-03,1.0,piątkowo,1.0,Blok,2.0
779309823,15.0,1400.0,400.0,2022-10-03,1.0,starołęka,1.0,Apartamentowiec,1.0
779113256,54.0,1890.0,660.0,2022-10-03,-1.0,łazarz,1.0,Kamienica,3.0
780626025,38.0,2350.0,450.0,2022-10-03,3.0,piątkowo,1.0,Blok,2.0
785429913,62.0,1900.0,950.0,2022-10-03,3.0,rataje,1.0,Blok,
784399270,47.0,2700.0,15.0,2022-10-03,4.0,winogrady,1.0,Blok,2.0
779403827,40.0,2300.0,500.0,2022-10-03,3.0,winogrady,1.0,Blok,2.0
784087346,37.0,2350.0,550.0,2022-10-03,3.0,wilda,1.0,Apartamentowiec,1.0
776235610,47.28,2550.0,450.0,2022-10-03,5.0,naramowice,1.0,Blok,2.0
785657988,38.0,1800.0,600.0,2022-10-03,1.0,grunwald,1.0,Blok,2.0
782086803,49.0,2750.0,500.0,2022-10-03,1.0,wilda,1.0,Apartamentowiec,2.0
328874640,42.0,2300.0,1.0,2022-10-03,1.0,smochowice,1.0,Dom wolnostojący,3.0
783813959,50.0,2000.0,1000.0,2022-10-03,4.0,wilda,1.0,Blok,2.0
641599005,47.0,2300.0,680.0,2022-10-03,2.0,chartowo,1.0,Blok,2.0
784119410,75.0,2600.0,750.0,2022-10-03,1.0,komandoria,1.0,Dom wolnostojący,3.0
779523709,40.0,2700.0,290.0,2022-10-03,0.0,stare miasto,1.0,Kamienica,2.0
779506637,40.0,2300.0,500.0,2022-10-03,2.0,winogrady,1.0,Blok,2.0
785928620,48.0,2200.0,600.0,2022-10-03,4.0,stare miasto,1.0,Blok,2.0
748677413,63.0,3300.0,600.0,2022-10-03,1.0,jeżyce,1.0,Kamienica,3.0
694854127,54.0,2200.0,107.0,2022-10-03,0.0,podolany,0.0,Blok,2.0
779626915,29.55,2200.0,400.0,2022-10-03,3.0,komandoria,1.0,Blok,2.0
688681500,51.0,2600.0,700.0,2022-10-03,4.0,grunwald,1.0,Blok,2.0
779633225,56.0,2500.0,550.0,2022-10-03,1.0,sołacz,1.0,Blok,3.0
656647964,36.0,2400.0,440.0,2022-10-03,6.0,grunwald,1.0,Blok,2.0
785445910,41.0,2000.0,550.0,2022-10-03,1.0,naramowice,1.0,Blok,2.0
773186265,61.0,2750.0,400.0,2022-10-03,2.0,junikowo,0.0,Kamienica,2.0
782157839,35.0,2700.0,320.0,2022-10-03,0.0,rataje,1.0,Blok,2.0
785011224,73.0,2500.0,650.0,2022-10-03,1.0,piątkowo,1.0,Blok,3.0
689041298,83.0,3600.0,1000.0,2022-10-03,1.0,rataje,1.0,Blok,
785327256,48.0,2300.0,480.0,2022-10-03,3.0,piątkowo,1.0,Blok,2.0
783859406,51.0,2900.0,420.0,2022-10-03,2.0,wilda,1.0,Blok,2.0
783467955,40.0,1400.0,1400.0,2022-10-03,0.0,chartowo,1.0,Dom wolnostojący,1.0
781206044,35.26,2590.0,400.0,2022-10-03,3.0,łacina,1.0,Blok,2.0
786000552,62.0,1680.0,162.0,2022-10-03,4.0,grunwald,1.0,Kamienica,2.0
774632360,35.0,2390.0,250.0,2022-10-03,0.0,stare miasto,1.0,Kamienica,1.0
779932907,54.0,2300.0,500.0,2022-10-03,3.0,chartowo,1.0,Blok,3.0
783910833,54.0,250.0,2700.0,2022-10-03,0.0,dębiec,1.0,Apartamentowiec,2.0
772298525,34.0,2300.0,470.0,2022-10-03,,grunwald,1.0,Kamienica,2.0
764463144,48.0,1400.0,500.0,2022-10-03,2.0,starołęka,0.0,Blok,2.0
630368830,21.0,1600.0,300.0,2022-10-03,1.0,grunwald,1.0,Dom wolnostojący,1.0
781866503,47.0,3000.0,435.0,2022-10-03,1.0,grunwald,1.0,Blok,2.0
739818974,33.0,1850.0,1.0,2022-10-03,1.0,jeżyce,1.0,Kamienica,1.0
709104786,50.0,2000.0,540.0,2022-10-03,0.0,grunwald,1.0,Blok,2.0
783967298,45.0,2800.0,450.0,2022-10-03,3.0,rataje,1.0,Blok,2.0
688205202,49.0,1750.0,815.0,2022-10-03,4.0,wilda,1.0,Kamienica,2.0
785236997,57.0,3000.0,500.0,2022-10-03,1.0,łacina,1.0,Blok,2.0
780169745,53.0,2400.0,850.0,2022-10-03,1.0,chartowo,1.0,Blok,3.0
785202932,50.0,2000.0,550.0,2022-10-03,0.0,grunwald,1.0,Blok,2.0
760931010,21.8,471.26,150.0,2022-10-03,-1.0,naramowice,0.0,Blok,2.0
785896294,40.0,2200.0,450.0,2022-10-03,3.0,wilda,1.0,Apartamentowiec,2.0
783832577,32.0,2000.0,2000.0,2022-10-03,7.0,naramowice,1.0,Blok,1.0
775626044,49.0,2000.0,640.0,2022-10-03,5.0,łacina,1.0,Blok,2.0
785222036,48.0,2200.0,700.0,2022-10-03,1.0,grunwald,1.0,Blok,2.0
785870230,38.0,2000.0,400.0,2022-10-03,0.0,górczyn,1.0,Blok,2.0
776853305,39.0,2300.0,550.0,2022-10-03,4.0,wilda,1.0,Blok,2.0
779211837,45.0,2400.0,460.0,2022-10-03,1.0,stare miasto,1.0,Apartamentowiec,2.0
783361805,73.0,2700.0,650.0,2022-10-03,1.0,piątkowo,1.0,Blok,3.0
784676938,45.0,2500.0,620.0,2022-10-03,3.0,jeżyce,1.0,Blok,2.0
783622370,38.0,2200.0,520.0,2022-10-03,,winogrady,1.0,Blok,2.0
783811753,47.0,1200.0,1.0,2022-10-03,1.0,stare miasto,1.0,Blok,2.0
779218247,46.5,3100.0,550.0,2022-10-03,0.0,łazarz,1.0,Blok,3.0
785443818,48.0,2000.0,600.0,2022-10-03,,winogrady,1.0,Blok,2.0
784237748,62.0,2300.0,400.0,2022-10-03,2.0,piątkowo,0.0,Blok,3.0
785357518,17.0,1600.0,2000.0,2022-10-03,3.0,stare miasto,1.0,Kamienica,1.0
676976590,42.0,1980.0,1.0,2022-10-03,2.0,górczyn,1.0,Apartamentowiec,2.0
785679068,37.0,2200.0,500.0,2022-10-03,,rataje,1.0,Blok,2.0
786057913,25.0,1200.0,320.0,2022-10-03,8.0,rataje,1.0,Blok,1.0
783913892,28.0,1850.0,350.0,2022-10-03,0.0,łacina,1.0,Blok,1.0
784447471,42.0,2800.0,150.0,2022-10-03,1.0,łacina,1.0,Blok,2.0
687050510,43.0,1750.0,650.0,2022-10-03,8.0,grunwald,1.0,Blok,2.0
782121090,46.0,2200.0,570.0,2022-10-03,3.0,podolany,1.0,Blok,2.0
784451776,32.0,1800.0,370.02,2022-10-02,2.0,stare miasto,1.0,Blok,2.0
785214543,50.0,2300.0,440.0,2022-10-02,4.0,stare miasto,1.0,Kamienica,2.0
785629939,55.0,2400.0,400.0,2022-10-02,2.0,wilda,1.0,Blok,2.0
784429942,58.0,2500.0,25.0,2022-10-02,1.0,górczyn,1.0,Kamienica,2.0
703946824,38.0,2100.0,500.0,2022-10-02,2.0,grunwald,1.0,Blok,2.0
785597749,47.7,1600.0,500.0,2022-10-02,7.0,winiary,1.0,Blok,2.0
783555626,29.0,2000.0,2000.0,2022-10-02,1.0,łazarz,1.0,Blok,1.0
778959676,80.0,2750.0,750.0,2022-10-02,2.0,jeżyce,1.0,Blok,
783648446,40.3,3000.0,637.0,2022-10-02,2.0,jeżyce,1.0,Blok,2.0
783593874,53.0,2490.0,690.0,2022-10-02,0.0,stare miasto,1.0,Blok,2.0
784957293,47.0,1800.0,600.0,2022-10-02,0.0,rataje,1.0,Blok,2.0
783590915,45.0,2800.0,550.0,2022-10-02,1.0,stare miasto,1.0,Blok,2.0
785356646,33.0,1200.0,628.0,2022-10-02,0.0,junikowo,1.0,Blok,1.0
784957602,36.0,2000.0,450.0,2022-10-02,2.0,ogrody,1.0,Blok,2.0
783081992,32.0,2250.0,400.0,2022-10-02,5.0,piątkowo,1.0,Blok,1.0
784954189,47.0,2500.0,400.0,2022-10-02,2.0,ławica,1.0,Apartamentowiec,2.0
785492664,20.0,1500.0,200.0,2022-10-02,4.0,stare miasto,1.0,Kamienica,1.0
782019247,18.0,1600.0,400.0,2022-10-02,1.0,rataje,1.0,Blok,1.0
781597206,27.0,1900.0,362.0,2022-10-02,4.0,naramowice,1.0,Blok,1.0
765768762,38.9,2330.0,370.0,2022-10-02,2.0,jeżyce,1.0,Blok,2.0
691841835,42.0,3200.0,1000.0,2022-10-02,2.0,jeżyce,1.0,Blok,2.0
700150378,44.0,1400.0,150.0,2022-10-02,1.0,jeżyce,1.0,Kamienica,2.0
783551527,40.0,2000.0,500.0,2022-10-02,1.0,sołacz,1.0,Blok,2.0
696846498,63.0,3000.0,850.0,2022-10-02,1.0,stare miasto,1.0,Apartamentowiec,3.0
784274345,70.0,3200.0,670.0,2022-10-02,2.0,chartowo,1.0,Blok,
780254053,45.0,2600.0,420.0,2022-10-02,5.0,grunwald,1.0,Blok,2.0
782734392,50.0,2300.0,1.0,2022-10-02,0.0,naramowice,1.0,Dom wolnostojący,2.0
783563393,20.0,1790.0,200.0,2022-10-02,,stare miasto,1.0,Kamienica,1.0
785758853,59.0,2000.0,200.0,2022-10-02,1.0,grunwald,1.0,Dom wolnostojący,2.0
762140689,63.0,3200.0,400.0,2022-10-02,0.0,chartowo,1.0,Blok,3.0
692259655,47.0,2000.0,580.0,2022-10-02,0.0,winogrady,1.0,Blok,2.0
784492845,35.0,1850.0,412.24,2022-10-02,2.0,wilda,1.0,Blok,1.0
782324710,38.0,1900.0,1.0,2022-10-02,10.0,łazarz,1.0,Blok,2.0
785671425,32.0,1500.0,460.0,2022-10-02,2.0,stare miasto,1.0,Blok,1.0
783610573,25.4,1650.0,1650.0,2022-10-02,3.0,łazarz,1.0,Blok,1.0
625951371,37.6,2299.0,340.0,2022-10-02,3.0,rataje,1.0,Blok,2.0
785841529,34.0,1600.0,400.0,2022-10-02,1.0,piątkowo,1.0,Blok,1.0
781854630,45.0,2700.0,600.0,2022-10-01,2.0,stare miasto,1.0,Apartamentowiec,2.0
776563853,105.0,8000.0,870.0,2022-10-01,4.0,komandoria,1.0,Blok,
779674375,38.0,2200.0,500.0,2022-10-01,3.0,rataje,1.0,Blok,2.0
782342617,45.5,1700.0,400.0,2022-10-01,,grunwald,1.0,Kamienica,1.0
785653374,30.0,1400.0,350.0,2022-10-01,3.0,piątkowo,1.0,Pozostałe,1.0
783441533,68.0,3100.0,760.0,2022-10-01,1.0,stare miasto,1.0,Apartamentowiec,3.0
784522942,55.0,1600.0,10.0,2022-10-01,1.0,stare miasto,1.0,Kamienica,2.0
772410228,58.0,3500.0,630.0,2022-10-01,3.0,łazarz,1.0,Apartamentowiec,3.0
735237179,30.0,2000.0,400.0,2022-10-01,0.0,stare miasto,1.0,Kamienica,1.0
784465560,38.0,2200.0,480.0,2022-10-01,10.0,jeżyce,1.0,Blok,2.0
785176283,36.0,2300.0,500.0,2022-10-01,3.0,wilda,1.0,Apartamentowiec,1.0
785329621,44.0,2100.0,430.0,2022-10-01,1.0,jeżyce,1.0,Apartamentowiec,2.0
783259784,48.0,1900.0,650.0,2022-10-01,,piątkowo,1.0,Blok,2.0
784955272,76.0,5000.0,910.0,2022-10-01,3.0,piątkowo,1.0,Blok,
778732504,46.0,1900.0,250.0,2022-10-01,2.0,łazarz,1.0,Kamienica,2.0
775552509,50.0,1400.0,1.0,2022-10-01,,ławica,0.0,Pozostałe,2.0
620497346,47.0,2000.0,600.0,2022-10-01,3.0,piątkowo,1.0,Blok,2.0
720414116,43.0,2100.0,500.0,2022-10-01,2.0,naramowice,1.0,Blok,2.0
782408743,43.07,2000.0,200.0,2022-10-01,4.0,jeżyce,1.0,Kamienica,2.0
785046193,43.0,2600.0,612.0,2022-10-01,1.0,jeżyce,1.0,Blok,2.0
784485514,38.0,2300.0,1.0,2022-10-01,3.0,winogrady,1.0,Blok,2.0
785600962,45.0,2000.0,475.0,2022-10-01,3.0,naramowice,1.0,Blok,1.0
785483402,37.0,2000.0,400.0,2022-10-01,2.0,jeżyce,1.0,Apartamentowiec,1.0
778066678,45.0,2000.0,1.0,2022-10-01,3.0,stare miasto,1.0,Kamienica,2.0
781582079,53.0,1900.0,1.0,2022-10-01,,winogrady,1.0,Blok,3.0
784784965,83.0,2900.0,1040.0,2022-10-01,,rataje,1.0,Blok,
784051999,65.0,2400.0,900.0,2022-10-01,1.0,łacina,1.0,Blok,3.0
727730611,60.0,2400.0,380.0,2022-10-01,2.0,jeżyce,1.0,Blok,3.0
783351685,34.0,1700.0,405.0,2022-10-01,1.0,naramowice,1.0,Blok,1.0
778814892,47.0,2000.0,2000.0,2022-10-01,,piątkowo,1.0,Blok,2.0
783364234,42.0,2000.0,600.0,2022-10-01,,chartowo,1.0,Blok,2.0
782675260,56.0,3000.0,300.0,2022-10-01,0.0,winogrady,1.0,Blok,3.0
704822770,60.0,2300.0,25.0,2022-10-01,1.0,stare miasto,1.0,Kamienica,2.0
778846604,36.0,1800.0,550.0,2022-10-01,2.0,winiary,1.0,Blok,2.0
745924865,12.0,1000.0,250.0,2022-10-01,4.0,piątkowo,1.0,Blok,2.0
702415132,39.0,1800.0,600.0,2022-10-01,2.0,dębiec,1.0,Blok,2.0
778881084,65.0,2700.0,960.0,2022-10-01,2.0,piątkowo,1.0,Blok,3.0
785608780,32.0,1000.0,500.0,2022-10-01,1.0,grunwald,1.0,Blok,1.0
784883246,55.0,3100.0,550.0,2022-10-01,1.0,jeżyce,1.0,Kamienica,2.0
717834607,50.0,2200.0,450.0,2022-10-01,3.0,łazarz,1.0,Kamienica,2.0
777243224,50.6,2200.0,700.0,2022-10-01,2.0,dębiec,1.0,Pozostałe,2.0
785195283,18.0,900.0,1.0,2022-10-01,-1.0,winogrady,1.0,Kamienica,1.0
783471579,10.0,400.0,1.0,2022-10-01,-1.0,stare miasto,0.0,Kamienica,1.0
784936913,40.0,3000.0,400.0,2022-10-01,8.0,rataje,1.0,Blok,2.0
785438385,38.0,2500.0,400.0,2022-10-01,0.0,łacina,1.0,Blok,2.0
783356776,40.0,2500.0,550.0,2022-10-01,,rataje,1.0,Blok,2.0
748531998,40.0,1800.0,570.0,2022-10-01,0.0,jeżyce,1.0,Blok,2.0
785030203,60.0,2200.0,700.0,2022-10-01,3.0,naramowice,1.0,Blok,3.0
781781546,77.0,2900.0,700.0,2022-10-01,8.0,rataje,1.0,Blok,3.0
783362705,57.0,1200.0,0.1,2022-10-01,8.0,jeżyce,1.0,Blok,3.0
701936573,48.0,2200.0,600.0,2022-09-30,1.0,jeżyce,1.0,Blok,3.0
780409347,25.0,2400.0,1.0,2022-09-30,,jeżyce,1.0,Kamienica,2.0
779741922,49.0,2500.0,600.0,2022-09-30,3.0,rataje,1.0,Blok,3.0
782045833,44.0,2350.0,350.0,2022-09-30,4.0,stare miasto,0.0,Blok,2.0
784287833,61.0,3300.0,450.0,2022-09-30,0.0,naramowice,1.0,Blok,3.0
783774440,40.0,2400.0,550.0,2022-09-30,4.0,grunwald,1.0,Blok,2.0
778649964,45.0,2000.0,1.0,2022-09-30,,rataje,1.0,Pozostałe,2.0
630549743,45.0,1950.0,500.0,2022-09-30,1.0,łazarz,1.0,Apartamentowiec,2.0
783100212,47.0,2200.0,800.0,2022-09-30,4.0,winogrady,1.0,Blok,
694245538,45.0,2500.0,450.0,2022-09-30,3.0,górczyn,1.0,Blok,2.0
784438051,45.0,2200.0,650.0,2022-09-30,2.0,dębiec,1.0,Blok,2.0
771428616,38.0,2600.0,400.0,2022-09-30,8.0,grunwald,1.0,Blok,2.0
778788612,79.0,3600.0,650.0,2022-09-30,4.0,stare miasto,1.0,Kamienica,3.0
784510384,45.0,1800.0,450.0,2022-09-30,6.0,górczyn,1.0,Blok,2.0
784716099,33.0,1499.0,380.0,2022-09-30,1.0,śródka,1.0,Blok,2.0
781495786,55.0,3199.0,1.0,2022-09-30,6.0,łacina,1.0,Blok,2.0
701366077,49.0,1900.0,590.0,2022-09-30,4.0,winogrady,1.0,Blok,2.0
783344570,47.0,1800.0,650.0,2022-09-30,0.0,winiary,1.0,Blok,2.0
783228219,56.0,2400.0,650.0,2022-09-30,1.0,komandoria,1.0,Blok,3.0
631909105,44.0,2100.0,689.0,2022-09-30,,chartowo,1.0,Apartamentowiec,2.0
784768157,38.0,2500.0,580.0,2022-09-30,3.0,rataje,1.0,Blok,2.0
784242682,39.0,2100.0,500.0,2022-09-30,5.0,rataje,1.0,Blok,2.0
697582626,53.0,5999.0,320.0,2022-09-30,2.0,piątkowo,1.0,Apartamentowiec,3.0
785410934,60.0,2100.0,400.0,2022-09-30,-1.0,starołęka,1.0,Pozostałe,2.0
783392708,29.0,1800.0,430.0,2022-09-30,0.0,jeżyce,1.0,Kamienica,1.0
784595513,120.0,3300.0,660.0,2022-09-30,1.0,stare miasto,1.0,Szeregowiec,
784039885,45.0,2100.0,600.0,2022-09-30,2.0,piątkowo,1.0,Blok,2.0
784869513,65.0,2300.0,700.0,2022-09-30,4.0,stare miasto,1.0,Blok,2.0
784558903,54.0,2200.0,500.0,2022-09-30,2.0,łacina,1.0,Dom wolnostojący,2.0
779160525,30.0,2100.0,200.0,2022-09-30,2.0,jeżyce,1.0,Blok,1.0
655124901,39.9,2000.0,150.0,2022-09-30,0.0,podolany,1.0,Blok,2.0
785242632,38.0,2000.0,620.0,2022-09-30,10.0,jeżyce,1.0,Blok,2.0
782036227,67.0,2950.0,1.0,2022-09-30,2.0,warszawskie,1.0,Blok,3.0
700285031,74.0,2700.0,900.0,2022-09-30,4.0,piątkowo,1.0,Blok,
779796701,42.0,2200.0,600.0,2022-09-30,3.0,grunwald,1.0,Blok,2.0
783480388,24.0,1000.0,204.0,2022-09-30,4.0,łazarz,0.0,Kamienica,1.0
